Date,high,low,open,close,volume,Adj Close
2011-06-15,10795.849609375,10608.7998046875,10789.900390625,10626.650390625,0.0,10626.650390625
2011-06-16,10706.0,10502.400390625,10550.650390625,10572.150390625,0.0,10572.150390625
2011-06-17,10652.849609375,10548.2001953125,10652.849609375,10598.25,0.0,10598.25
2011-06-20,10618.400390625,10340.400390625,10592.650390625,10484.2998046875,0.0,10484.2998046875
2011-06-21,10645.099609375,10426.849609375,10503.75,10459.150390625,0.0,10459.150390625
2011-06-22,10551.7998046875,10435.0498046875,10526.400390625,10475.2001953125,0.0,10475.2001953125
2011-06-23,10553.349609375,10421.650390625,10453.099609375,10526.4501953125,0.0,10526.4501953125
2011-06-24,10875.25,10576.5,10576.5,10854.5,0.0,10854.5
2011-06-27,11068.599609375,10774.099609375,10808.900390625,11032.5,0.0,11032.5
2011-06-28,11114.2001953125,10986.7001953125,11059.150390625,11054.0498046875,0.0,11054.0498046875
2011-06-29,11170.349609375,11090.5498046875,11110.349609375,11153.349609375,0.0,11153.349609375
2011-06-30,11271.349609375,11149.2001953125,11183.25,11244.650390625,0.0,11244.650390625
2011-07-01,11359.9501953125,11190.0,11359.9501953125,11255.0,0.0,11255.0
2011-07-04,11401.0,11322.0498046875,11379.0498046875,11379.7998046875,0.0,11379.7998046875
2011-07-05,11431.7001953125,11302.599609375,11385.0498046875,11406.099609375,0.0,11406.099609375
2011-07-06,11404.7001953125,11255.0498046875,11379.2001953125,11283.0498046875,0.0,11283.0498046875
2011-07-07,11446.5498046875,11232.150390625,11298.0,11426.099609375,0.0,11426.099609375
2011-07-08,11451.25,11270.0,11431.9501953125,11285.150390625,0.0,11285.150390625
2011-07-11,11275.0,11106.849609375,11275.0,11135.5,0.0,11135.5
2011-07-12,11131.75,10941.2998046875,11040.7001953125,11022.5498046875,0.0,11022.5498046875
2011-07-13,11164.25,11060.900390625,11065.2001953125,11142.25,0.0,11142.25
2011-07-14,11385.349609375,11072.5,11121.400390625,11263.7998046875,0.0,11263.7998046875
2011-07-15,11334.599609375,11195.5,11249.400390625,11234.5498046875,0.0,11234.5498046875
2011-07-18,11277.4501953125,11176.849609375,11234.7001953125,11228.849609375,0.0,11228.849609375
2011-07-19,11353.75,11204.75,11230.0498046875,11313.849609375,0.0,11313.849609375
2011-07-20,11388.5,11142.400390625,11372.150390625,11164.7001953125,0.0,11164.7001953125
2011-07-21,11193.0498046875,11021.7001953125,11159.099609375,11049.7998046875,0.0,11049.7998046875
2011-07-22,11309.4501953125,11105.7001953125,11110.75,11291.9501953125,0.0,11291.9501953125
2011-07-25,11433.099609375,11233.349609375,11286.25,11391.7998046875,0.0,11391.7998046875
2011-07-26,11430.75,11068.2001953125,11397.9501953125,11114.5498046875,0.0,11114.5498046875
2011-07-27,11139.650390625,10961.9501953125,11126.7001953125,11000.150390625,0.0,11000.150390625
2011-07-28,10954.25,10799.849609375,10902.599609375,10828.5,0.0,10828.5
2011-07-29,10968.7998046875,10758.400390625,10820.650390625,10893.650390625,0.0,10893.650390625
2011-08-01,11064.900390625,10882.0498046875,11014.150390625,10939.0,0.0,10939.0
2011-08-02,10902.5498046875,10720.2998046875,10902.5498046875,10743.2998046875,0.0,10743.2998046875
2011-08-03,10686.400390625,10545.150390625,10647.900390625,10639.5498046875,0.0,10639.5498046875
2011-08-04,10765.9501953125,10515.0498046875,10682.4501953125,10537.0498046875,0.0,10537.0498046875
2011-08-05,10392.25,10150.2998046875,10306.099609375,10354.5,0.0,10354.5
2011-08-08,10481.5,10072.4501953125,10121.400390625,10232.2998046875,0.0,10232.2998046875
2011-08-09,10424.25,9920.7998046875,9952.2001953125,10196.5498046875,0.0,10196.5498046875
2011-08-10,10516.4501953125,10393.7001953125,10516.4501953125,10463.2001953125,0.0,10463.2001953125
2011-08-11,10516.900390625,10323.5,10419.400390625,10338.7998046875,0.0,10338.7998046875
2011-08-12,10469.150390625,10131.650390625,10469.150390625,10182.7001953125,0.0,10182.7001953125
2011-08-16,10315.099609375,10023.0,10315.099609375,10056.400390625,0.0,10056.400390625
2011-08-17,10173.099609375,9869.75,10050.0,9953.2001953125,0.0,9953.2001953125
2011-08-18,10002.2998046875,9564.9501953125,9987.599609375,9601.5,0.0,9601.5
2011-08-19,9587.7001953125,9280.25,9452.7001953125,9404.849609375,0.0,9404.849609375
2011-08-22,9466.099609375,9224.9501953125,9422.650390625,9407.349609375,0.0,9407.349609375
2011-08-23,9523.0,9303.349609375,9474.0498046875,9488.7001953125,0.0,9488.7001953125
2011-08-24,9561.900390625,9275.150390625,9453.0498046875,9331.849609375,0.0,9331.849609375
2011-08-25,9401.150390625,9134.9501953125,9393.349609375,9177.25,0.0,9177.25
2011-08-26,9217.7001953125,8917.9501953125,9186.400390625,8974.5498046875,0.0,8974.5498046875
2011-08-29,9378.099609375,9099.849609375,9099.849609375,9342.4501953125,0.0,9342.4501953125
2011-08-30,9565.2998046875,9355.150390625,9466.2998046875,9533.400390625,0.0,9533.400390625
2011-09-02,9707.4501953125,9490.0,9707.4501953125,9581.349609375,0.0,9581.349609375
2011-09-05,9630.0498046875,9448.75,9509.0,9614.0498046875,0.0,9614.0498046875
2011-09-06,9695.4501953125,9364.599609375,9556.9501953125,9657.599609375,0.0,9657.599609375
2011-09-07,9906.7998046875,9683.9501953125,9698.400390625,9858.900390625,0.0,9858.900390625
2011-09-08,9940.25,9749.2001953125,9888.5498046875,9920.0498046875,0.0,9920.0498046875
2011-09-09,9972.0,9647.599609375,9947.099609375,9678.7001953125,0.0,9678.7001953125
2011-09-12,9550.9501953125,9347.150390625,9550.9501953125,9395.25,0.0,9395.25
2011-09-13,9567.5,9260.900390625,9454.4501953125,9339.7001953125,0.0,9339.7001953125
2011-09-14,9507.349609375,9267.5498046875,9365.0498046875,9472.4501953125,0.0,9472.4501953125
2011-09-15,9708.7998046875,9390.099609375,9569.349609375,9660.349609375,0.0,9660.349609375
2011-09-16,9798.75,9590.150390625,9744.650390625,9720.25,0.0,9720.25
2011-09-19,9664.349609375,9545.849609375,9664.349609375,9583.5498046875,0.0,9583.5498046875
2011-09-20,9848.650390625,9578.599609375,9589.349609375,9812.7001953125,0.0,9812.7001953125
2011-09-21,9962.9501953125,9809.2998046875,9838.599609375,9929.0,0.0,9929.0
2011-09-22,9756.2001953125,9489.7001953125,9756.2001953125,9520.599609375,0.0,9520.599609375
2011-09-23,9540.7998046875,9284.650390625,9418.7001953125,9375.7001953125,0.0,9375.7001953125
2011-09-26,9467.75,9165.7998046875,9373.9501953125,9384.5,0.0,9384.5
2011-09-27,9661.5,9528.2998046875,9528.2998046875,9619.9501953125,0.0,9619.9501953125
2011-09-28,9675.650390625,9449.0,9670.4501953125,9512.150390625,0.0,9512.150390625
2011-09-29,9688.650390625,9406.349609375,9467.5498046875,9653.400390625,0.0,9653.400390625
2011-09-30,9635.650390625,9420.650390625,9600.349609375,9468.2998046875,0.0,9468.2998046875
2011-10-03,9332.599609375,9156.4501953125,9332.599609375,9185.900390625,0.0,9185.900390625
2011-10-04,9240.150390625,8818.0498046875,9135.0498046875,8913.349609375,0.0,8913.349609375
2011-10-05,8991.7998046875,8626.4501953125,8930.75,8701.2998046875,0.0,8701.2998046875
2011-10-07,9120.0498046875,8970.5498046875,8970.5498046875,9038.25,0.0,9038.25
2011-10-10,9190.849609375,8982.900390625,9051.0,9168.900390625,0.0,9168.900390625
2011-10-11,9363.2001953125,9148.099609375,9262.099609375,9178.650390625,0.0,9178.650390625
2011-10-12,9514.2001953125,9193.75,9240.400390625,9482.2998046875,0.0,9482.2998046875
2011-10-13,9685.0498046875,9547.099609375,9594.0,9591.25,0.0,9591.25
2011-10-14,9691.849609375,9526.9501953125,9548.25,9660.400390625,0.0,9660.400390625
2011-10-17,9788.2001953125,9666.349609375,9717.349609375,9721.2998046875,0.0,9721.2998046875
2011-10-18,9634.5498046875,9492.9501953125,9625.5498046875,9583.900390625,0.0,9583.900390625
2011-10-19,9865.849609375,9673.0,9673.0,9841.349609375,0.0,9841.349609375
2011-10-20,9763.7998046875,9618.349609375,9722.849609375,9746.400390625,0.0,9746.400390625
2011-10-21,9811.349609375,9678.400390625,9767.400390625,9695.349609375,0.0,9695.349609375
2011-10-24,9916.599609375,9606.75,9819.5,9647.849609375,0.0,9647.849609375
2011-10-25,9817.099609375,9323.0,9709.849609375,9511.599609375,0.0,9511.599609375
2011-10-28,9932.400390625,9837.349609375,9837.9501953125,9917.0498046875,0.0,9917.0498046875
2011-10-31,10080.0498046875,9826.7998046875,9932.0,9989.650390625,0.0,9989.650390625
2011-11-01,9984.349609375,9782.7001953125,9898.400390625,9822.25,0.0,9822.25
2011-11-02,9888.7001953125,9726.75,9739.099609375,9781.0498046875,0.0,9781.0498046875
2011-11-03,9814.650390625,9648.650390625,9743.849609375,9782.5,0.0,9782.5
2011-11-04,9914.099609375,9808.099609375,9887.900390625,9836.349609375,0.0,9836.349609375
2011-11-08,9893.9501953125,9732.849609375,9855.9501953125,9852.5498046875,0.0,9852.5498046875
2011-11-09,9896.150390625,9565.099609375,9896.150390625,9592.650390625,0.0,9592.650390625
2011-11-11,9571.849609375,9270.349609375,9553.0,9292.5498046875,0.0,9292.5498046875
2011-11-14,9458.349609375,9254.2998046875,9416.349609375,9275.0,0.0,9275.0
2011-11-15,9308.5,9062.400390625,9254.75,9085.7001953125,0.0,9085.7001953125
2011-11-16,9145.650390625,8957.0498046875,9055.599609375,9061.5498046875,0.0,9061.5498046875
2011-11-17,9124.900390625,8899.650390625,9049.2998046875,8930.900390625,0.0,8930.900390625
2011-11-18,8872.650390625,8706.0,8867.7998046875,8850.25,0.0,8850.25
2011-11-21,8806.7001953125,8522.2998046875,8806.7001953125,8554.150390625,0.0,8554.150390625
2011-11-22,8698.2001953125,8544.0498046875,8603.849609375,8611.7001953125,0.0,8611.7001953125
2011-11-23,8556.400390625,8240.4501953125,8556.400390625,8399.2998046875,0.0,8399.2998046875
2011-11-25,8558.599609375,8360.5498046875,8438.2001953125,8488.599609375,0.0,8488.599609375
2011-11-28,8809.9501953125,8598.7001953125,8598.7001953125,8793.150390625,0.0,8793.150390625
2011-11-29,8843.900390625,8587.4501953125,8824.5498046875,8623.900390625,0.0,8623.900390625
2011-11-30,8704.099609375,8490.349609375,8529.0498046875,8564.099609375,0.0,8564.099609375
2011-12-01,9033.849609375,8821.5,8872.7998046875,8895.2998046875,0.0,8895.2998046875
2011-12-02,9200.650390625,8859.650390625,8924.150390625,9172.75,0.0,9172.75
2011-12-05,9215.400390625,9073.7998046875,9154.900390625,9173.75,0.0,9173.75
2011-12-07,9273.099609375,9133.5498046875,9235.349609375,9176.25,0.0,9176.25
2011-12-08,9153.400390625,8871.25,9126.4501953125,8915.7001953125,0.0,8915.7001953125
2011-12-09,8932.0,8689.849609375,8786.349609375,8811.099609375,0.0,8811.099609375
2011-12-12,8920.25,8504.4501953125,8900.900390625,8543.400390625,0.0,8543.400390625
2011-12-13,8642.349609375,8393.2998046875,8475.849609375,8571.9501953125,0.0,8571.9501953125
2011-12-14,8696.900390625,8482.9501953125,8549.5498046875,8533.0,0.0,8533.0
2011-12-15,8509.5,8375.650390625,8449.4501953125,8445.099609375,0.0,8445.099609375
2011-12-16,8602.7998046875,8127.2001953125,8482.25,8171.89990234375,0.0,8171.89990234375
2011-12-19,8122.25,7801.5498046875,8122.25,7920.75,0.0,7920.75
2011-12-20,7961.7001953125,7766.35009765625,7948.4501953125,7798.5498046875,0.0,7798.5498046875
2011-12-21,8235.650390625,7936.0,7999.0,8189.14990234375,0.0,8189.14990234375
2011-12-22,8415.7001953125,8064.14990234375,8106.2001953125,8384.650390625,0.0,8384.650390625
2011-12-23,8451.9501953125,8253.4501953125,8406.2001953125,8296.4501953125,0.0,8296.4501953125
2011-12-27,8365.75,8223.849609375,8348.5498046875,8275.5,0.0,8275.5
2011-12-28,8256.099609375,8053.14990234375,8256.099609375,8111.39990234375,0.0,8111.39990234375
2011-12-29,8137.39990234375,7986.75,8050.2998046875,8027.39990234375,0.0,8027.39990234375
2011-12-30,8120.14990234375,7925.14990234375,8073.2001953125,7968.64990234375,0.0,7968.64990234375
2012-01-03,8356.349609375,8072.7998046875,8072.7998046875,8340.2998046875,0.0,8340.2998046875
2012-01-04,8453.400390625,8294.349609375,8388.9501953125,8408.400390625,0.0,8408.400390625
2012-01-05,8516.150390625,8394.25,8421.5,8454.900390625,0.0,8454.900390625
2012-01-06,8586.650390625,8297.5498046875,8397.349609375,8488.25,0.0,8488.25
2012-01-09,8517.7998046875,8329.900390625,8450.400390625,8481.349609375,0.0,8481.349609375
2012-01-10,8748.7998046875,8535.650390625,8535.650390625,8735.0498046875,0.0,8735.0498046875
2012-01-11,8858.9501953125,8736.25,8758.25,8839.7001953125,0.0,8839.7001953125
2012-01-12,9015.25,8830.25,8831.4501953125,8930.25,0.0,8930.25
2012-01-13,9073.0,8913.9501953125,8989.900390625,8975.0498046875,0.0,8975.0498046875
2012-01-16,8967.9501953125,8813.849609375,8913.25,8940.25,0.0,8940.25
2012-01-17,9114.4501953125,9011.7998046875,9013.650390625,9056.7001953125,0.0,9056.7001953125
2012-01-18,9067.349609375,8922.7001953125,9067.349609375,9023.400390625,0.0,9023.400390625
2012-01-19,9212.849609375,9106.7998046875,9106.7998046875,9199.400390625,0.0,9199.400390625
2012-01-20,9560.150390625,9268.5,9291.150390625,9516.849609375,0.0,9516.849609375
2012-01-23,9659.0,9503.099609375,9503.099609375,9520.2998046875,0.0,9520.2998046875
2012-01-24,9885.150390625,9456.25,9536.0498046875,9834.0,0.0,9834.0
2012-01-25,9905.5,9762.5,9871.9501953125,9856.599609375,0.0,9856.599609375
2012-01-27,9969.25,9701.5,9969.25,9813.650390625,0.0,9813.650390625
2012-01-30,9741.25,9509.150390625,9741.25,9537.099609375,0.0,9537.099609375
2012-01-31,9946.5,9625.7001953125,9625.7001953125,9919.4501953125,0.0,9919.4501953125
2012-02-01,9967.4501953125,9762.0,9941.900390625,9949.099609375,0.0,9949.099609375
2012-02-02,10090.2001953125,9776.5498046875,10012.9501953125,9992.0498046875,0.0,9992.0498046875
2012-02-03,10158.9501953125,9928.4501953125,9992.0,10133.650390625,0.0,10133.650390625
2012-02-06,10331.25,10183.4501953125,10219.599609375,10269.25,0.0,10269.25
2012-02-07,10429.7001953125,10260.150390625,10368.5,10324.599609375,0.0,10324.599609375
2012-02-08,10401.650390625,10208.4501953125,10308.2001953125,10320.099609375,0.0,10320.099609375
2012-02-09,10546.400390625,10267.25,10267.25,10507.599609375,0.0,10507.599609375
2012-02-10,10555.0,10344.2001953125,10482.150390625,10442.650390625,0.0,10442.650390625
2012-02-13,10532.849609375,10335.7001953125,10451.099609375,10473.599609375,0.0,10473.599609375
2012-02-14,10606.849609375,10449.099609375,10449.4501953125,10556.650390625,0.0,10556.650390625
2012-02-15,10959.5,10633.150390625,10633.650390625,10930.7001953125,0.0,10930.7001953125
2012-02-16,10940.7998046875,10780.0498046875,10896.0498046875,10921.900390625,0.0,10921.900390625
2012-02-17,11203.349609375,11013.0,11042.849609375,11074.900390625,0.0,11074.900390625
2012-02-21,11207.0498046875,11042.599609375,11042.599609375,11170.400390625,0.0,11170.400390625
2012-02-22,11226.75,10714.0498046875,11160.400390625,10747.150390625,0.0,10747.150390625
2012-02-23,10852.650390625,10621.7998046875,10693.75,10713.349609375,0.0,10713.349609375
2012-02-24,10759.0498046875,10435.5498046875,10691.75,10506.7998046875,0.0,10506.7998046875
2012-02-27,10527.650390625,10073.900390625,10527.650390625,10103.9501953125,0.0,10103.9501953125
2012-02-28,10561.7001953125,10178.849609375,10179.9501953125,10484.0,0.0,10484.0
2012-02-29,10667.2998046875,10340.75,10561.75,10414.2001953125,0.0,10414.2001953125
2012-03-01,10385.150390625,10160.25,10385.150390625,10288.900390625,0.0,10288.900390625
2012-03-02,10584.25,10192.7998046875,10337.7001953125,10434.2998046875,0.0,10434.2998046875
2012-03-05,10406.849609375,10152.099609375,10406.849609375,10178.849609375,0.0,10178.849609375
2012-03-06,10438.0,10020.4501953125,10149.7998046875,10058.150390625,0.0,10058.150390625
2012-03-07,10169.4501953125,9939.9501953125,10030.25,10132.849609375,0.0,10132.849609375
2012-03-09,10526.5498046875,10286.7998046875,10286.7998046875,10505.650390625,0.0,10505.650390625
2012-03-12,10786.4501953125,10543.25,10765.9501953125,10625.650390625,0.0,10625.650390625
2012-03-13,10765.7001953125,10671.4501953125,10707.900390625,10686.2001953125,0.0,10686.2001953125
2012-03-14,10912.0498046875,10768.650390625,10820.400390625,10889.7001953125,0.0,10889.7001953125
2012-03-15,10894.4501953125,10556.400390625,10894.4501953125,10595.0,0.0,10595.0
2012-03-16,10832.2998046875,10348.0498046875,10607.75,10391.349609375,0.0,10391.349609375
2012-03-19,10440.849609375,10135.25,10440.849609375,10188.849609375,0.0,10188.849609375
2012-03-20,10369.2001953125,10137.7998046875,10183.0,10281.599609375,0.0,10281.599609375
2012-03-21,10562.0498046875,10217.4501953125,10238.650390625,10524.4501953125,0.0,10524.4501953125
2012-03-22,10583.75,10135.849609375,10525.0,10173.5498046875,0.0,10173.5498046875
2012-03-23,10404.25,10125.75,10249.75,10294.5498046875,0.0,10294.5498046875
2012-03-26,10263.099609375,10013.0498046875,10260.2001953125,10043.5,0.0,10043.5
2012-03-27,10247.0498046875,9967.5498046875,10171.900390625,10148.849609375,0.0,10148.849609375
2012-03-28,10122.0498046875,9901.2001953125,10122.0498046875,9960.400390625,0.0,9960.400390625
2012-03-29,9988.5498046875,9845.400390625,9859.25,9927.650390625,0.0,9927.650390625
2012-03-30,10248.0498046875,9981.900390625,9984.7998046875,10212.75,0.0,10212.75
2012-04-02,10321.75,10180.9501953125,10186.7998046875,10305.349609375,0.0,10305.349609375
2012-04-03,10502.7001953125,10376.0,10381.0,10432.599609375,0.0,10432.599609375
2012-04-04,10371.849609375,10267.9501953125,10345.150390625,10340.099609375,0.0,10340.099609375
2012-04-09,10256.650390625,10113.75,10256.650390625,10131.599609375,0.0,10131.599609375
2012-04-10,10209.900390625,10077.0498046875,10169.2001953125,10196.0498046875,0.0,10196.0498046875
2012-04-11,10309.75,10060.7001953125,10117.25,10214.25,0.0,10214.25
2012-04-12,10432.7998046875,10250.7001953125,10250.7001953125,10400.7001953125,0.0,10400.7001953125
2012-04-13,10587.9501953125,10235.7001953125,10478.25,10306.25,0.0,10306.25
2012-04-16,10447.9501953125,10274.150390625,10274.150390625,10432.7001953125,0.0,10432.7001953125
2012-04-17,10621.900390625,10248.5498046875,10502.650390625,10519.5498046875,0.0,10519.5498046875
2012-04-18,10645.849609375,10479.5,10585.5498046875,10512.4501953125,0.0,10512.4501953125
2012-04-19,10594.900390625,10438.650390625,10536.9501953125,10567.900390625,0.0,10567.900390625
2012-04-20,10577.4501953125,10387.0498046875,10538.2998046875,10456.5,0.0,10456.5
2012-04-23,10521.4501953125,10206.900390625,10432.599609375,10243.150390625,0.0,10243.150390625
2012-04-24,10287.900390625,10151.7998046875,10275.5498046875,10215.150390625,0.0,10215.150390625
2012-04-25,10277.849609375,10043.650390625,10215.849609375,10159.849609375,0.0,10159.849609375
2012-04-26,10193.900390625,10083.5,10171.849609375,10128.0,0.0,10128.0
2012-04-27,10249.150390625,10029.4501953125,10146.099609375,10148.7001953125,0.0,10148.7001953125
2012-04-30,10360.5498046875,10210.099609375,10210.099609375,10276.7998046875,0.0,10276.7998046875
2012-05-02,10382.349609375,10278.4501953125,10282.7001953125,10306.599609375,0.0,10306.599609375
2012-05-03,10255.849609375,10100.25,10231.7001953125,10126.5498046875,0.0,10126.5498046875
2012-05-04,10068.650390625,9757.75,10063.5,9802.349609375,0.0,9802.349609375
2012-05-07,9910.7001953125,9480.5,9664.849609375,9876.349609375,0.0,9876.349609375
